date,precip_cumulative,swe,tmean
15-Jun-22,23.4,0.23,53
16-Jun-22,23.4,0.26,53
17-Jun-22,23.4,0.31,43
18-Jun-22,23.4,0.13,35
19-Jun-22,23.4,0.13,39
20-Jun-22,23.4,0.19,46
21-Jun-22,23.4,0.23,51
22-Jun-22,23.4,0.22,47
23-Jun-22,23.4,0.22,48
24-Jun-22,23.4,0.21,53
25-Jun-22,23.4,0.2,52
26-Jun-22,23.41,0.16,56
27-Jun-22,23.41,0.2,57
28-Jun-22,23.41,0.22,56
29-Jun-22,23.41,0.23,54
30-Jun-22,23.41,0.35,52
1-Jul-22,23.41,0.32,52
2-Jul-22,23.41,0.34,50
3-Jul-22,23.41,0.32,46
4-Jul-22,23.41,0.3,48
5-Jul-22,23.41,0.31,49
6-Jul-22,23.41,0.3,51
7-Jul-22,23.41,0.32,52
8-Jul-22,23.41,0.3,52
9-Jul-22,23.41,0.34,53
10-Jul-22,23.41,0.33,57
11-Jul-22,23.41,0.35,59
12-Jul-22,23.41,0.37,60
13-Jul-22,23.41,0.37,58
14-Jul-22,23.42,0.34,57
15-Jul-22,23.42,0.38,60
16-Jul-22,23.42,0.37,62
17-Jul-22,23.43,0.4,61
18-Jul-22,23.45,0.38,55
19-Jul-22,23.45,0.39,57
20-Jul-22,23.45,0.44,58
21-Jul-22,23.45,0.47,59
22-Jul-22,23.45,0.17,57
23-Jul-22,23.46,0.23,56
24-Jul-22,23.46,0.23,57
25-Jul-22,23.46,0.27,59
26-Jul-22,23.47,0.29,57
27-Jul-22,23.48,0.2,59
28-Jul-22,23.48,0.25,61
29-Jul-22,23.48,0.25,61
30-Jul-22,23.48,0.29,62
31-Jul-22,23.75,0.31,58
1-Aug-22,23.86,0.32,53
2-Aug-22,23.87,0.28,55
3-Aug-22,24.32,0.43,55
4-Aug-22,24.56,0.45,53
5-Aug-22,25.12,0.49,52
6-Aug-22,25.13,0.46,54
7-Aug-22,25.13,0.46,58
8-Aug-22,25.13,0.47,56
9-Aug-22,25.13,0.24,57
10-Aug-22,25.13,0.23,55
11-Aug-22,25.13,0.2,56
12-Aug-22,25.13,0.22,55
13-Aug-22,25.13,0.2,56
14-Aug-22,25.13,0.23,56
15-Aug-22,25.14,0.23,57
16-Aug-22,25.14,0.25,57
17-Aug-22,25.4,0.25,55
18-Aug-22,25.42,0.25,55
19-Aug-22,25.42,0.22,56
20-Aug-22,25.42,0.24,57
21-Aug-22,25.42,0.25,58
22-Aug-22,25.42,0.25,58
23-Aug-22,25.42,0.25,58
24-Aug-22,25.42,0.25,57
25-Aug-22,25.42,0.23,56
26-Aug-22,25.42,0.26,54
27-Aug-22,25.42,0.26,53
28-Aug-22,25.42,0.25,55
29-Aug-22,25.42,0.27,57
30-Aug-22,25.42,0.29,58
31-Aug-22,25.42,0.25,58
1-Sep-22,25.42,0.26,59
2-Sep-22,25.42,0.28,59
3-Sep-22,25.42,0.27,59
4-Sep-22,25.42,0.28,60
5-Sep-22,25.42,0.28,62
6-Sep-22,25.42,0.29,60
7-Sep-22,25.42,0.22,60
8-Sep-22,25.43,0.2,58
9-Sep-22,25.43,0.19,57
10-Sep-22,25.75,0.22,52
11-Sep-22,25.77,0.25,51
12-Sep-22,26.16,0.23,48
13-Sep-22,26.17,0.27,47
14-Sep-22,26.17,0.17,43
15-Sep-22,26.17,0.18,43
16-Sep-22,26.17,0.17,45
17-Sep-22,26.17,0.18,41
18-Sep-22,26.17,0.15,41
19-Sep-22,26.17,0.19,46
20-Sep-22,26.2,0.24,39
21-Sep-22,26.51,0.28,38
22-Sep-22,26.51,0.2,42
23-Sep-22,26.51,0.22,46
24-Sep-22,26.51,0.18,47
25-Sep-22,26.51,0.2,48
26-Sep-22,26.51,0.22,52
27-Sep-22,26.51,0.25,50
28-Sep-22,26.51,0.2,48
29-Sep-22,26.51,0.2,48
30-Sep-22,26.51,0.2,48
1-Oct-22,-9999,0.2,46
2-Oct-22,-9999,0.16,45
3-Oct-22,-9999,0.17,46
4-Oct-22,-9999,0.14,47
5-Oct-22,-9999,0.17,46
6-Oct-22,-9999,0.17,46
7-Oct-22,-9999,0.14,46
8-Oct-22,-9999,0.13,45
9-Oct-22,-9999,0.14,44
10-Oct-22,-9999,0.19,44
11-Oct-22,-9999,0.08,43
12-Oct-22,-9999,0.1,44
13-Oct-22,0.01,0.1,43
14-Oct-22,0.01,0.13,43
15-Oct-22,0.01,0.09,42
16-Oct-22,0.01,0.09,42
17-Oct-22,0.01,0.1,42
18-Oct-22,0.02,0.12,42
19-Oct-22,0.02,0.13,43
20-Oct-22,0.02,0.1,42
21-Oct-22,0.02,0.13,40
22-Oct-22,0.06,0.15,35
23-Oct-22,0.06,0,26
24-Oct-22,0.08,0,34
25-Oct-22,0.08,0.07,33
26-Oct-22,0.08,0.03,28
27-Oct-22,0.08,0.05,31
28-Oct-22,0.08,0.08,32
29-Oct-22,0.09,0.08,34
30-Oct-22,0.09,0.08,36
31-Oct-22,0.09,0.11,35
1-Nov-22,0.3,0.1,29
2-Nov-22,0.37,0.31,19
3-Nov-22,0.37,0.38,16
4-Nov-22,0.45,0.17,29
5-Nov-22,0.51,0,30
6-Nov-22,0.61,0.24,35
7-Nov-22,1.2,0.41,26
8-Nov-22,3.04,0.88,21
9-Nov-22,3.41,3.08,15
10-Nov-22,3.41,2.83,13
11-Nov-22,3.45,2.94,20
12-Nov-22,3.45,3.03,18
13-Nov-22,3.46,3.07,18
14-Nov-22,3.46,2.91,18
15-Nov-22,3.49,2.96,22
16-Nov-22,3.52,2.99,25
17-Nov-22,3.53,2.98,23
18-Nov-22,3.53,3.02,23
19-Nov-22,3.53,3.01,25
20-Nov-22,3.53,2.86,20
21-Nov-22,3.53,2.87,22
22-Nov-22,3.55,2.94,24
23-Nov-22,3.65,2.99,28
24-Nov-22,3.69,3.01,32
25-Nov-22,3.69,2.93,28
26-Nov-22,3.69,3.04,26
27-Nov-22,3.69,2.96,23
28-Nov-22,3.69,2.94,21
29-Nov-22,3.69,2.81,18
30-Nov-22,3.7,2.85,20
1-Dec-22,5.02,2.99,23
2-Dec-22,5.07,4.35,14
3-Dec-22,5.73,4.37,27
4-Dec-22,6.31,5.61,28
5-Dec-22,6.38,5.77,22
6-Dec-22,6.38,5.48,10
7-Dec-22,6.38,5.47,7
8-Dec-22,6.38,5.13,9
9-Dec-22,6.45,5.55,22
10-Dec-22,8.62,5.64,26
11-Dec-22,9.47,8.27,16
12-Dec-22,9.56,9.13,9
13-Dec-22,9.56,8.78,7
14-Dec-22,9.57,8.85,15
15-Dec-22,9.57,9.06,15
16-Dec-22,9.57,8.95,13
17-Dec-22,9.58,9.01,11
18-Dec-22,9.58,9.06,11
19-Dec-22,9.6,9.12,16
20-Dec-22,9.63,9.44,22
21-Dec-22,9.68,9.44,19
22-Dec-22,9.7,9.54,24
23-Dec-22,9.8,9.71,27
24-Dec-22,9.8,9.69,27
25-Dec-22,10.01,9.85,29
26-Dec-22,10.11,10,33
27-Dec-22,11.38,10.8,29
28-Dec-22,11.72,12.27,19
29-Dec-22,11.86,12.24,25
30-Dec-22,13.07,12.85,-9999
31-Dec-22,13.31,14.24,-9999
1-Jan-23,13.31,-9999,-9999
2-Jan-23,13.31,-9999,-9999
3-Jan-23,13.31,-9999,21
4-Jan-23,13.36,16.92,25
5-Jan-23,13.36,18.03,24
6-Jan-23,13.38,20,15
7-Jan-23,13.46,19.99,19
8-Jan-23,13.47,20.75,26
9-Jan-23,13.47,21.51,-9999
10-Jan-23,13.47,-9999,-9999
11-Jan-23,13.47,-9999,-9999
12-Jan-23,13.47,-9999,32
13-Jan-23,13.48,26.71,30
14-Jan-23,13.62,27.04,24
15-Jan-23,14.22,29.29,26
16-Jan-23,18.37,29.85,25
17-Jan-23,18.42,30.09,25
18-Jan-23,18.45,29.94,23
19-Jan-23,18.45,30.44,24
20-Jan-23,18.45,30.38,19
21-Jan-23,18.5,30.21,16
22-Jan-23,18.5,30.32,13
23-Jan-23,18.5,30.33,21
24-Jan-23,18.5,30.31,24
25-Jan-23,18.5,30.34,22
26-Jan-23,18.51,30.41,25
27-Jan-23,18.51,30.31,18
28-Jan-23,18.54,30.26,15
29-Jan-23,18.56,30.23,10
30-Jan-23,18.56,30.4,15
31-Jan-23,18.56,30.35,19
1-Feb-23,18.56,30.29,21
2-Feb-23,18.56,30.26,22
3-Feb-23,18.59,30.26,27
4-Feb-23,18.59,30.16,24
5-Feb-23,18.59,31.13,17
6-Feb-23,18.6,31.17,14
7-Feb-23,18.61,31.14,25
8-Feb-23,18.61,31.07,21
9-Feb-23,18.69,30.9,25
10-Feb-23,18.69,30.69,26
11-Feb-23,18.7,30.87,25
12-Feb-23,18.71,30.89,29
13-Feb-23,18.72,30.57,26
14-Feb-23,18.72,30.99,14
15-Feb-23,18.76,30.97,9
16-Feb-23,18.89,30.77,10
17-Feb-23,18.89,30.77,16
18-Feb-23,18.89,30.72,19
19-Feb-23,18.89,30.82,24
20-Feb-23,31.09,30.84,30
21-Feb-23,31.38,30.78,21
22-Feb-23,31.51,30.73,8
23-Feb-23,31.62,31.24,9
24-Feb-23,33.22,31.72,17
25-Feb-23,33.81,33.56,19
26-Feb-23,34.14,34.24,18
27-Feb-23,34.73,34.89,17
28-Feb-23,34.9,36.3,19
1-Mar-23,35.75,38.1,20
2-Mar-23,36.23,38.09,20
3-Mar-23,36.5,38.08,22
4-Mar-23,36.51,37.81,20
5-Mar-23,36.53,38.35,21
6-Mar-23,36.63,39.12,21
7-Mar-23,36.73,39.03,22
8-Mar-23,36.78,38.99,21
9-Mar-23,36.9,38.9,21
10-Mar-23,36.9,40.7,25
11-Mar-23,36.9,42.94,27
12-Mar-23,36.92,44.15,28
13-Mar-23,-9999,45.02,-9999
