date,precip_cumulative,swe,tmean
12-Dec-01,9.32,9.36,16
13-Dec-01,9.46,9.36,23
14-Dec-01,9.99,9.84,17
15-Dec-01,9.99,10.2,12
16-Dec-01,9.99,10.08,20
17-Dec-01,10.12,10.2,-9999
18-Dec-01,10.12,10.2,15
19-Dec-01,10.12,10.2,24
20-Dec-01,10.79,10.32,21
21-Dec-01,10.79,10.8,14
22-Dec-01,10.92,10.8,20
23-Dec-01,11.19,11.04,21
24-Dec-01,11.19,11.04,16
25-Dec-01,11.19,11.04,19
26-Dec-01,11.19,11.04,31
27-Dec-01,11.19,11.16,31
28-Dec-01,11.59,11.16,29
29-Dec-01,12.79,12,31
30-Dec-01,13.32,12.96,28
31-Dec-01,13.32,13.56,28
1-Jan-02,13.32,13.68,29
2-Jan-02,13.86,13.8,-9999
3-Jan-02,13.86,14.76,23
4-Jan-02,13.86,14.64,19
5-Jan-02,13.86,14.76,25
6-Jan-02,13.99,14.88,31
7-Jan-02,13.99,14.88,28
8-Jan-02,13.99,14.76,27
9-Jan-02,13.99,14.64,24
10-Jan-02,13.99,14.64,26
11-Jan-02,13.99,14.52,28
12-Jan-02,13.99,14.4,25
13-Jan-02,13.99,14.4,24
14-Jan-02,13.99,14.28,21
15-Jan-02,13.99,14.16,13
16-Jan-02,13.99,14.04,8
17-Jan-02,13.99,13.92,6
18-Jan-02,14.13,13.8,12
19-Jan-02,14.13,13.8,11
20-Jan-02,14.13,13.68,18
21-Jan-02,14.13,13.68,20
22-Jan-02,14.13,13.68,8
23-Jan-02,14.13,13.56,9
24-Jan-02,14.13,13.56,25
25-Jan-02,14.13,13.56,28
26-Jan-02,14.53,13.68,26
27-Jan-02,14.93,14.16,19
28-Jan-02,14.93,14.4,5
29-Jan-02,14.93,14.28,-3
30-Jan-02,15.07,14.28,7
31-Jan-02,15.07,14.4,11
1-Feb-02,15.07,14.28,10
2-Feb-02,15.07,14.28,13
3-Feb-02,15.07,14.28,17
4-Feb-02,15.07,14.4,20
5-Feb-02,15.2,14.28,20
6-Feb-02,15.2,14.28,20
7-Feb-02,15.47,14.28,23
8-Feb-02,15.6,14.88,25
9-Feb-02,15.6,14.88,27
10-Feb-02,15.73,14.88,31
11-Feb-02,15.73,14.52,30
12-Feb-02,15.73,13.92,31
13-Feb-02,15.87,14.28,27
14-Feb-02,15.87,14.52,32
15-Feb-02,15.87,14.76,32
16-Feb-02,16,15,29
17-Feb-02,16.67,15.6,20
18-Feb-02,16.67,16.08,17
19-Feb-02,16.67,16.32,28
20-Feb-02,16.93,16.68,32
21-Feb-02,16.93,16.56,33
22-Feb-02,16.93,16.2,37
23-Feb-02,16.93,16.44,31
24-Feb-02,16.93,16.56,28
25-Feb-02,16.93,16.56,32
26-Feb-02,16.93,16.8,32
27-Feb-02,16.93,16.8,33
28-Feb-02,16.93,16.92,28
1-Mar-02,16.93,16.8,25
2-Mar-02,16.93,16.8,23
3-Mar-02,16.93,16.68,24
4-Mar-02,16.93,16.8,24
5-Mar-02,17.06,16.68,27
6-Mar-02,17.6,16.8,28
7-Mar-02,18.13,17.88,21
8-Mar-02,18.13,18.24,14
9-Mar-02,18.13,18.24,25
10-Mar-02,18.4,18.36,26
11-Mar-02,18.53,18.36,30
12-Mar-02,18.53,18.48,31
13-Mar-02,18.53,18.36,18
14-Mar-02,18.53,18.24,10
15-Mar-02,18.53,18,8
16-Mar-02,18.66,18,11
17-Mar-02,18.66,18,10
18-Mar-02,19.06,18,23
19-Mar-02,19.06,18,30
20-Mar-02,19.19,18.12,31
21-Mar-02,19.19,18.24,34
22-Mar-02,19.19,18.12,33
23-Mar-02,19.72,18.24,24
24-Mar-02,19.72,18.48,23
25-Mar-02,19.72,18.48,-9999
26-Mar-02,19.85,18.48,28
27-Mar-02,19.85,18.48,32
28-Mar-02,19.85,18.36,35
29-Mar-02,19.85,18,38
30-Mar-02,19.85,17.52,38
31-Mar-02,19.85,17.04,38
1-Apr-02,19.99,16.56,40
2-Apr-02,19.99,16.08,39
3-Apr-02,19.99,15.36,41
4-Apr-02,19.99,14.4,39
5-Apr-02,19.99,13.68,35
6-Apr-02,20.13,13.08,35
7-Apr-02,20.13,12.6,36
8-Apr-02,20.13,12,38
9-Apr-02,20.13,11.28,35
10-Apr-02,20.13,10.56,37
11-Apr-02,20.27,10.08,37
12-Apr-02,20.27,9.36,41
13-Apr-02,20.27,8.64,42
14-Apr-02,20.27,7.68,41
15-Apr-02,20.27,6.72,24
16-Apr-02,20.27,6.48,23
17-Apr-02,20.41,5.76,18
18-Apr-02,20.41,5.76,18
19-Apr-02,20.41,5.76,23
20-Apr-02,20.41,6,25
21-Apr-02,20.54,6.24,33
22-Apr-02,20.54,6.12,37
23-Apr-02,20.67,5.52,39
24-Apr-02,20.67,4.32,40
25-Apr-02,21.07,3,35
26-Apr-02,21.34,2.52,31
27-Apr-02,21.47,2.64,29
28-Apr-02,21.47,2.4,30
29-Apr-02,21.47,2.16,29
30-Apr-02,21.61,2.16,19
1-May-02,21.74,2.4,26
2-May-02,21.87,2.16,38
3-May-02,21.87,1.08,36
4-May-02,21.87,1.08,37
5-May-02,22,1.08,39
6-May-02,22,0.96,38
7-May-02,22,0.84,37
8-May-02,22,0.84,-9999
9-May-02,22,0.72,34
10-May-02,22,0.6,30
11-May-02,22,0.6,37
12-May-02,22.13,0.6,41
13-May-02,22.13,0.6,42
14-May-02,22.13,0.6,43
15-May-02,22.13,0.6,43
16-May-02,22.13,0.6,45
17-May-02,22.27,0.6,47
18-May-02,22.27,0.6,45
19-May-02,22.27,0.48,38
20-May-02,22.41,0.6,26
21-May-02,22.54,0.96,27
22-May-02,22.54,0.96,-9999
23-May-02,22.67,0.96,38
24-May-02,22.67,0.84,42
25-May-02,22.81,0.72,44
26-May-02,22.81,0.72,44
27-May-02,22.81,0.6,43
28-May-02,22.81,0.6,47
29-May-02,22.94,0.6,53
30-May-02,22.94,0.36,54
31-May-02,22.94,0.48,-9999
1-Jun-02,22.94,0.48,44
2-Jun-02,22.94,0.48,43
3-Jun-02,22.94,0.48,46
4-Jun-02,22.94,0.48,52
5-Jun-02,23.07,0.48,56
6-Jun-02,23.07,0.48,53
7-Jun-02,23.07,0.48,49
8-Jun-02,23.07,0.36,43
9-Jun-02,23.07,0.36,39
10-Jun-02,23.2,0.36,45
11-Jun-02,23.2,0.36,48
12-Jun-02,23.33,0.36,51
13-Jun-02,23.33,0.36,52
14-Jun-02,23.46,0.36,51
15-Jun-02,23.46,0.36,51
16-Jun-02,23.46,0.36,52
17-Jun-02,23.46,0.48,-9999
18-Jun-02,23.46,0.36,51
19-Jun-02,23.46,0.36,53
20-Jun-02,23.46,0.48,52
21-Jun-02,23.46,0.48,47
22-Jun-02,23.46,0.36,49
23-Jun-02,23.46,0.36,52
24-Jun-02,23.46,0.36,53
25-Jun-02,23.59,0.48,56
26-Jun-02,23.59,0.48,55
27-Jun-02,23.59,0.36,54
28-Jun-02,23.59,0.36,55
29-Jun-02,23.59,0.36,56
30-Jun-02,23.59,0.48,61
1-Jul-02,23.59,0.48,60
2-Jul-02,23.59,0.24,55
3-Jul-02,23.72,0.24,52
4-Jul-02,23.72,0.24,53
5-Jul-02,23.72,0.24,55
6-Jul-02,23.72,0.24,57
7-Jul-02,23.72,0.36,55
8-Jul-02,23.72,0.24,58
9-Jul-02,23.72,0.36,63
10-Jul-02,23.86,0.36,65
11-Jul-02,23.86,0.36,63
12-Jul-02,23.86,0.12,61
13-Jul-02,23.86,0.12,59
14-Jul-02,23.86,0.24,58
15-Jul-02,23.86,0.24,55
16-Jul-02,23.86,0.24,54
17-Jul-02,23.99,0.24,55
18-Jul-02,23.99,0.36,48
19-Jul-02,24.13,0.48,52
20-Jul-02,24.26,0.48,56
21-Jul-02,24.26,0.48,55
22-Jul-02,24.26,0.48,-9999
23-Jul-02,24.26,0.48,-9999
24-Jul-02,24.26,0.48,57
25-Jul-02,24.26,0.48,56
26-Jul-02,24.26,0.48,54
27-Jul-02,24.26,0.48,57
28-Jul-02,24.26,0.48,59
29-Jul-02,24.26,0.48,60
30-Jul-02,24.26,0.48,60
31-Jul-02,24.26,0.24,-9999
1-Aug-02,24.26,0,57
2-Aug-02,24.26,0.12,55
3-Aug-02,24.26,0.12,51
4-Aug-02,24.26,0.12,47
5-Aug-02,24.26,0.12,45
6-Aug-02,24.26,0.12,46
7-Aug-02,24.26,0.12,47
8-Aug-02,24.26,0.24,53
9-Aug-02,24.39,0.24,55
10-Aug-02,24.39,0.24,56
11-Aug-02,24.39,0.24,57
12-Aug-02,24.39,0.48,60
13-Aug-02,24.39,0.48,61
14-Aug-02,24.39,0.36,60
15-Aug-02,24.39,0.48,60
16-Aug-02,24.39,0.48,59
17-Aug-02,24.39,0.48,-9999
18-Aug-02,24.39,0.36,56
19-Aug-02,24.39,0.48,50
20-Aug-02,24.39,0.48,44
21-Aug-02,24.39,0.12,44
22-Aug-02,24.39,0.12,45
23-Aug-02,24.39,0.24,47
24-Aug-02,24.39,0,48
25-Aug-02,24.39,0.36,49
26-Aug-02,24.39,0.36,50
27-Aug-02,24.52,0.36,51
28-Aug-02,24.52,0.36,52
29-Aug-02,24.52,0.36,51
30-Aug-02,24.52,0.36,50
31-Aug-02,24.52,0.36,51
1-Sep-02,24.52,0.36,54
2-Sep-02,24.52,0.36,54
3-Sep-02,24.52,0.48,51
4-Sep-02,24.52,0.36,48
5-Sep-02,24.52,0.48,47
6-Sep-02,24.92,0.48,41
7-Sep-02,24.92,0.72,37
8-Sep-02,25.06,0.72,40
9-Sep-02,25.06,0.6,45
10-Sep-02,25.06,0.6,47
11-Sep-02,25.06,0.6,48
12-Sep-02,25.06,0.6,48
13-Sep-02,25.06,0.6,50
14-Sep-02,25.06,0.6,51
15-Sep-02,25.06,0.48,50
16-Sep-02,25.06,0.48,44
17-Sep-02,25.06,0.48,44
18-Sep-02,25.06,0.48,48
19-Sep-02,25.06,0.48,51
20-Sep-02,25.06,0.48,50
21-Sep-02,25.06,0.48,51
22-Sep-02,25.06,0.48,51
23-Sep-02,25.06,0.48,51
24-Sep-02,25.06,0.48,49
25-Sep-02,25.06,0.48,-9999
26-Sep-02,25.06,0.48,46
27-Sep-02,25.06,0.48,40
28-Sep-02,25.06,0.36,36
29-Sep-02,25.06,0.48,35
30-Sep-02,25.06,0.48,35
1-Oct-02,0,0.48,28
2-Oct-02,0,0.36,30
3-Oct-02,0,0.36,-9999
4-Oct-02,0,0.48,41
5-Oct-02,0.13,0.48,40
6-Oct-02,0.13,0.48,-9999
7-Oct-02,0.13,0.48,45
8-Oct-02,0.13,0.48,44
9-Oct-02,0.13,0.48,44
10-Oct-02,0.13,0.48,41
11-Oct-02,0.13,0.36,40
12-Oct-02,0.13,0.48,41
13-Oct-02,0.13,0.48,41
14-Oct-02,0.13,0.48,42
15-Oct-02,0.13,0.48,39
16-Oct-02,0.13,0.36,39
17-Oct-02,0.13,0.36,39
18-Oct-02,0.13,0.36,38
19-Oct-02,0.13,0.36,36
20-Oct-02,0.13,0.36,35
21-Oct-02,0.13,0.36,31
22-Oct-02,0.13,0.36,-9999
23-Oct-02,0.13,0.36,-9999
24-Oct-02,0.13,0.36,31
25-Oct-02,0.13,0.36,32
26-Oct-02,0.13,0.36,31
27-Oct-02,0.13,0.36,33
28-Oct-02,0.13,0.36,33
29-Oct-02,0.13,0.36,29
30-Oct-02,0.13,0.36,29
31-Oct-02,0.13,0.36,28
1-Nov-02,0.13,0.48,26
2-Nov-02,0.13,0.48,30
3-Nov-02,0.13,0.48,32
4-Nov-02,0.13,0.48,29
5-Nov-02,0.13,0.48,-9999
6-Nov-02,0.13,0.48,34
7-Nov-02,1.6,0.48,31
8-Nov-02,3.6,2.64,34
9-Nov-02,3.73,4.08,28
10-Nov-02,3.73,4.08,27
11-Nov-02,3.73,4.2,31
12-Nov-02,3.73,4.08,33
13-Nov-02,3.73,3.96,32
14-Nov-02,3.73,3.96,30
15-Nov-02,3.73,4.2,29
16-Nov-02,3.73,4.2,29
17-Nov-02,3.73,4.08,27
18-Nov-02,3.73,4.44,29
19-Nov-02,3.86,4.2,39
20-Nov-02,3.86,3.84,40
21-Nov-02,3.86,3.72,34
22-Nov-02,3.86,3.72,33
23-Nov-02,3.86,3.24,31
24-Nov-02,3.86,3.84,-9999
25-Nov-02,3.86,3.6,28
26-Nov-02,3.86,3.96,33
27-Nov-02,3.86,4.2,35
28-Nov-02,3.86,4.56,31
29-Nov-02,3.86,4.08,32
30-Nov-02,3.86,3.96,27
1-Dec-02,3.86,4.56,26
2-Dec-02,3.86,4.68,23
3-Dec-02,3.86,6.24,23
4-Dec-02,3.86,6.24,27
5-Dec-02,3.86,5.64,28
6-Dec-02,3.86,5.52,28
7-Dec-02,3.86,5.52,25
8-Dec-02,3.86,6,26
9-Dec-02,3.86,5.16,25
10-Dec-02,3.86,5.16,21
11-Dec-02,3.86,6,22
12-Dec-02,3.86,6.36,26
13-Dec-02,4.13,5.16,31
14-Dec-02,4.93,5.04,30
15-Dec-02,5.06,6.12,26
16-Dec-02,7.33,6.6,22
17-Dec-02,8.26,9.12,16
18-Dec-02,8.26,10.2,8
19-Dec-02,9.06,10.08,12
20-Dec-02,9.06,10.92,15
21-Dec-02,9.19,11.04,14
22-Dec-02,9.19,10.8,9
23-Dec-02,9.19,10.68,10
24-Dec-02,9.19,10.44,-9999
25-Dec-02,9.19,10.32,-9999
26-Dec-02,9.19,10.44,25
27-Dec-02,9.46,10.32,-9999
28-Dec-02,9.99,10.2,28
29-Dec-02,10.39,11.04,13
30-Dec-02,10.66,11.28,22
31-Dec-02,10.93,11.88,16
1-Jan-03,10.93,12.24,20
2-Jan-03,11.06,12.24,31
3-Jan-03,11.06,12.24,30
4-Jan-03,11.06,12.12,27
5-Jan-03,11.06,12,32
6-Jan-03,11.19,11.88,38
7-Jan-03,11.19,11.76,32
8-Jan-03,11.19,11.52,28
9-Jan-03,11.19,11.52,30
10-Jan-03,11.59,11.52,26
11-Jan-03,11.59,11.76,23
12-Jan-03,11.59,12,26
13-Jan-03,11.59,12,26
14-Jan-03,11.59,12.12,22
15-Jan-03,11.59,12,24
16-Jan-03,11.59,12,29
17-Jan-03,11.59,12,32
18-Jan-03,11.59,11.88,30
19-Jan-03,11.59,11.76,28
20-Jan-03,11.59,11.64,25
21-Jan-03,11.59,11.52,26
22-Jan-03,11.59,11.4,30
23-Jan-03,11.59,11.4,31
24-Jan-03,11.59,11.28,29
25-Jan-03,11.59,11.16,32
26-Jan-03,11.59,11.16,34
27-Jan-03,11.73,11.28,32
28-Jan-03,11.73,11.52,-9999
29-Jan-03,11.73,11.64,29
30-Jan-03,11.73,11.76,34
31-Jan-03,11.73,11.88,34
1-Feb-03,11.73,12,27
2-Feb-03,11.73,11.88,22
3-Feb-03,11.73,11.88,22
4-Feb-03,11.73,11.76,19
5-Feb-03,11.73,11.64,19
6-Feb-03,11.73,11.52,15
7-Feb-03,11.73,11.52,15
8-Feb-03,11.73,11.28,11
9-Feb-03,11.73,11.4,20
10-Feb-03,11.73,11.52,28
11-Feb-03,11.73,11.76,31
12-Feb-03,11.86,11.88,30
13-Feb-03,12.26,12.12,31
14-Feb-03,12.39,12.36,28
15-Feb-03,12.39,12.36,29
16-Feb-03,12.66,12.6,23
17-Feb-03,12.66,12.6,17
18-Feb-03,12.66,12.6,17
19-Feb-03,12.66,12.6,16
20-Feb-03,12.79,12.6,27
21-Feb-03,12.79,12.72,25
22-Feb-03,12.79,12.72,24
23-Feb-03,12.79,12.72,26
24-Feb-03,12.93,12.96,27
25-Feb-03,13.33,13.08,25
26-Feb-03,13.33,13.2,20
27-Feb-03,13.59,13.2,20
28-Feb-03,13.59,13.44,16
1-Mar-03,13.59,13.44,21
2-Mar-03,13.73,13.44,25
3-Mar-03,13.73,13.32,21
4-Mar-03,13.73,13.44,20
5-Mar-03,13.73,13.2,21
6-Mar-03,13.73,13.2,25
7-Mar-03,13.73,12.84,24
8-Mar-03,13.73,12.72,28
9-Mar-03,13.73,12.6,28
10-Mar-03,13.73,12.72,31
11-Mar-03,13.86,13.08,32
12-Mar-03,13.86,13.44,34
13-Mar-03,13.86,13.68,36
14-Mar-03,13.86,13.92,34
15-Mar-03,15.46,14.28,25
16-Mar-03,15.46,15.36,19
17-Mar-03,15.59,15.48,22
18-Mar-03,15.59,15.6,22
19-Mar-03,15.59,15.6,28
20-Mar-03,15.73,15.84,28
21-Mar-03,15.86,15.84,30
22-Mar-03,15.86,15.96,32
23-Mar-03,15.86,15.84,30
24-Mar-03,15.86,15.84,30
25-Mar-03,15.86,15.72,34
26-Mar-03,15.86,15.6,32
27-Mar-03,15.86,15.24,28
28-Mar-03,15.86,15.12,33
29-Mar-03,15.99,14.88,-9999
30-Mar-03,15.99,14.76,-9999
31-Mar-03,15.99,13.8,-9999
1-Apr-03,16.26,13.2,-9999
2-Apr-03,16.53,13.56,-9999
3-Apr-03,16.66,14.04,16
4-Apr-03,17.06,14.16,13
5-Apr-03,17.19,14.64,14
6-Apr-03,17.19,15,21
7-Apr-03,17.33,15,31
8-Apr-03,17.33,14.88,35
9-Apr-03,17.33,14.52,35
10-Apr-03,17.33,14.52,34
11-Apr-03,17.33,13.68,35
12-Apr-03,17.46,12.72,32
13-Apr-03,18.93,12.84,26
14-Apr-03,19.46,14.16,25
15-Apr-03,19.46,14.64,24
16-Apr-03,19.59,14.76,27
17-Apr-03,19.72,14.88,26
18-Apr-03,19.72,15.12,22
19-Apr-03,19.86,15.24,30
20-Apr-03,19.86,15.24,30
21-Apr-03,19.99,15.12,25
22-Apr-03,20.26,15.36,24
23-Apr-03,20.26,15.48,30
24-Apr-03,20.39,15.36,33
25-Apr-03,20.39,15.24,31
26-Apr-03,20.39,15,31
27-Apr-03,20.52,14.52,30
28-Apr-03,20.79,14.16,26
29-Apr-03,20.79,14.4,22
30-Apr-03,20.92,14.4,26
1-May-03,20.92,14.52,34
2-May-03,20.92,14.52,32
3-May-03,21.06,14.4,29
4-May-03,21.46,14.64,30
5-May-03,21.46,14.88,30
6-May-03,21.46,14.76,-9999
7-May-03,21.46,14.4,29
8-May-03,21.59,14.16,22
9-May-03,21.72,14.52,21
10-May-03,21.86,14.76,30
11-May-03,21.86,14.52,35
12-May-03,21.99,13.8,39
13-May-03,21.99,13.08,41
14-May-03,22.26,11.76,34
15-May-03,22.52,11.76,40
16-May-03,22.52,11.04,40
17-May-03,22.52,10.2,40
18-May-03,22.52,9.24,39
19-May-03,22.52,8.4,42
20-May-03,22.52,7.32,44
21-May-03,22.52,6,47
22-May-03,22.66,4.68,48
23-May-03,22.66,2.64,48
24-May-03,22.66,1.56,47
25-May-03,22.66,1.44,44
26-May-03,22.66,1.32,48
27-May-03,22.66,1.32,54
28-May-03,22.66,1.32,54
29-May-03,22.66,1.2,56
30-May-03,22.66,1.2,52
31-May-03,22.66,1.08,50
1-Jun-03,22.66,1.08,53
2-Jun-03,22.66,1.08,55
3-Jun-03,22.66,1.08,56
4-Jun-03,22.66,1.08,54
5-Jun-03,22.66,0.96,52
6-Jun-03,22.66,0.96,54
7-Jun-03,22.66,0.96,54
8-Jun-03,22.66,1.08,51
9-Jun-03,22.66,1.08,49
10-Jun-03,22.66,0.96,48
11-Jun-03,22.66,0.96,47
12-Jun-03,0,0.96,46
13-Jun-03,0,0.96,48
14-Jun-03,0.13,0.96,52
15-Jun-03,0.13,0.96,53
16-Jun-03,0.13,0.96,54
17-Jun-03,0.13,0.96,55
18-Jun-03,0.13,0.96,53
19-Jun-03,0.13,0.96,47
20-Jun-03,0.13,0.96,45
21-Jun-03,0.13,0.84,43
22-Jun-03,0.13,0.72,43
23-Jun-03,0.13,0.6,38
24-Jun-03,0.13,0.84,40
25-Jun-03,0.26,0.72,48
26-Jun-03,0.26,0.72,52
27-Jun-03,0.4,0.72,55
28-Jun-03,0.4,0.6,57
29-Jun-03,0.4,0.6,52
30-Jun-03,0.4,0.48,50
1-Jul-03,0.4,0.48,48
2-Jul-03,0.4,0.48,48
3-Jul-03,0.4,0.48,51
4-Jul-03,0.4,0.48,53
5-Jul-03,0.4,0.6,56
6-Jul-03,0.4,0.48,53
7-Jul-03,0.4,0.36,50
8-Jul-03,0.4,0.48,53
9-Jul-03,0.4,0.48,58
10-Jul-03,0.4,0.48,57
11-Jul-03,0.4,0.36,58
12-Jul-03,0.4,0.48,56
13-Jul-03,0.4,0.48,55
14-Jul-03,0.4,0.48,57
15-Jul-03,0.4,0.48,57
16-Jul-03,0.4,0.48,59
17-Jul-03,0.4,0.48,60
18-Jul-03,0.66,0.48,54
19-Jul-03,0.66,0.96,55
20-Jul-03,0.8,0.96,59
21-Jul-03,0.8,0.96,61
22-Jul-03,0.8,0.72,62
23-Jul-03,0.8,0.72,60
24-Jul-03,0.8,0.72,57
25-Jul-03,0.93,0.6,52
26-Jul-03,0.93,0.6,55
27-Jul-03,0.93,0.6,55
28-Jul-03,0.93,0.84,56
29-Jul-03,1.06,0.84,58
30-Jul-03,1.06,0.48,59
31-Jul-03,1.46,0.72,53
1-Aug-03,1.73,0.84,49
2-Aug-03,1.86,0.96,49
3-Aug-03,1.86,0.96,51
4-Aug-03,1.86,0.96,53
5-Aug-03,1.86,0.84,-9999
6-Aug-03,1.86,0.6,47
7-Aug-03,1.86,0.6,49
8-Aug-03,1.86,0.6,-9999
9-Aug-03,1.86,0.72,52
10-Aug-03,1.86,0.6,55
11-Aug-03,1.86,0.6,55
12-Aug-03,1.86,0.48,54
13-Aug-03,1.86,0.48,53
14-Aug-03,1.86,0.6,56
15-Aug-03,2,0.24,55
16-Aug-03,2,0.36,55
17-Aug-03,2,0.36,56
18-Aug-03,2,0.36,59
19-Aug-03,2,0.36,57
20-Aug-03,2,0.36,56
21-Aug-03,2,0.48,53
22-Aug-03,2,0.36,50
23-Aug-03,2,0.36,49
24-Aug-03,2,0.36,51
25-Aug-03,2,0.48,56
26-Aug-03,2,0.48,52
27-Aug-03,2,0.48,51
28-Aug-03,2,0.48,51
29-Aug-03,2,0.48,51
30-Aug-03,2,0.48,55
31-Aug-03,2,0.48,49
1-Sep-03,2.13,0.6,53
2-Sep-03,2.13,0.48,55
3-Sep-03,2.4,0.6,-9999
4-Sep-03,2.53,0.84,52
5-Sep-03,2.53,0.6,51
6-Sep-03,2.53,0.48,48
7-Sep-03,2.53,0.48,47
8-Sep-03,2.53,0.48,46
9-Sep-03,2.53,0.36,42
10-Sep-03,2.53,0.36,46
11-Sep-03,2.53,0.36,50
12-Sep-03,2.53,0.36,51
13-Sep-03,2.53,0.36,54
14-Sep-03,2.53,0.48,50
15-Sep-03,2.53,0.36,47
16-Sep-03,2.53,0.36,47
17-Sep-03,2.53,0.36,45
18-Sep-03,2.53,0.36,47
19-Sep-03,2.53,0.36,-9999
20-Sep-03,2.53,-9999,-9999
21-Sep-03,2.53,0.36,52
22-Sep-03,2.53,0.36,52
23-Sep-03,2.53,0.36,51
24-Sep-03,2.53,0.36,51
25-Sep-03,2.53,0.36,50
26-Sep-03,2.53,0.36,52
27-Sep-03,2.53,0.36,51
28-Sep-03,2.53,0.36,51
29-Sep-03,2.53,0.36,48
30-Sep-03,2.53,0.36,48
1-Oct-03,-9999,0.36,45
2-Oct-03,0,0.36,43
3-Oct-03,0,0.36,45
4-Oct-03,0,0.48,44
5-Oct-03,0,0.36,44
6-Oct-03,0,0.36,-9999
7-Oct-03,0,0.48,46
8-Oct-03,0,0.48,45
9-Oct-03,0.03,0.48,-9999
10-Oct-03,0.03,0.6,40
11-Oct-03,0.03,0.6,42
12-Oct-03,0.16,0.6,42
13-Oct-03,0.16,0.6,42
14-Oct-03,0.16,0.6,40
15-Oct-03,0.16,0.6,38
16-Oct-03,0.16,0.6,42
17-Oct-03,0.29,0.6,-9999
18-Oct-03,0.29,0.6,41
19-Oct-03,0.42,0.6,44
20-Oct-03,0.42,0.6,44
21-Oct-03,0.42,0.6,46
22-Oct-03,0.42,0.48,43
23-Oct-03,0.42,0,44
24-Oct-03,0.42,0,43
25-Oct-03,0.42,0,49
26-Oct-03,0.42,0.1,49
27-Oct-03,0.42,0,45
28-Oct-03,0.42,0,49
29-Oct-03,0.42,0,40
30-Oct-03,0.42,0,-9999
31-Oct-03,0.42,0,17
1-Nov-03,0.42,0,16
2-Nov-03,0.42,0,17
3-Nov-03,0.82,0.1,15
4-Nov-03,0.82,0.46,14
5-Nov-03,0.82,0.46,22
6-Nov-03,0.82,0.46,22
7-Nov-03,0.95,0.46,25
8-Nov-03,1.22,0.58,24
9-Nov-03,1.88,1.18,27
10-Nov-03,1.88,1.42,18
11-Nov-03,1.88,1.3,22
12-Nov-03,1.88,1.42,27
13-Nov-03,2.15,1.42,25
14-Nov-03,2.15,1.54,22
15-Nov-03,2.28,1.54,24
16-Nov-03,2.28,1.66,21
17-Nov-03,2.28,1.66,30
18-Nov-03,2.28,1.66,30
19-Nov-03,2.28,1.66,28
20-Nov-03,2.28,1.66,30
21-Nov-03,2.28,1.78,23
22-Nov-03,2.28,1.66,18
23-Nov-03,2.28,1.78,22
24-Nov-03,2.28,1.78,20
25-Nov-03,2.28,1.78,17
26-Nov-03,2.28,1.66,18
27-Nov-03,2.41,1.66,28
28-Nov-03,2.41,1.78,33
29-Nov-03,2.41,1.9,33
30-Nov-03,2.41,1.9,36
1-Dec-03,2.55,1.9,31
2-Dec-03,2.55,2.02,26
3-Dec-03,2.55,2.02,27
4-Dec-03,2.55,2.02,-9999
5-Dec-03,3.48,2.02,34
6-Dec-03,4.01,2.86,32
7-Dec-03,4.41,3.82,23
8-Dec-03,4.41,3.94,13
9-Dec-03,4.55,3.82,20
10-Dec-03,5.08,4.06,22
11-Dec-03,5.48,4.42,13
12-Dec-03,5.61,4.18,18
13-Dec-03,5.61,4.06,27
14-Dec-03,6.15,3.82,15
15-Dec-03,6.15,4.18,10
16-Dec-03,6.15,4.3,20
17-Dec-03,6.15,4.54,27
18-Dec-03,6.28,4.66,31
19-Dec-03,6.41,4.66,33
20-Dec-03,6.81,4.9,29
21-Dec-03,6.81,5.02,21
22-Dec-03,6.81,5.02,21
23-Dec-03,6.95,5.14,27
24-Dec-03,8.28,5.74,28
25-Dec-03,8.54,7.54,20
26-Dec-03,8.68,8.14,8
27-Dec-03,8.68,8.38,-1
28-Dec-03,8.68,8.62,8
29-Dec-03,9.74,9.1,22
30-Dec-03,10.54,10.78,25
31-Dec-03,10.54,11.14,22
1-Jan-04,11.61,11.38,21
2-Jan-04,11.61,13.42,16
3-Jan-04,11.61,13.78,1
4-Jan-04,11.61,13.78,3
5-Jan-04,12.01,13.9,17
6-Jan-04,12.14,14.14,22
7-Jan-04,12.68,14.38,27
8-Jan-04,13.21,14.62,22
9-Jan-04,13.21,14.62,26
10-Jan-04,13.34,14.62,26
11-Jan-04,13.34,14.5,25
12-Jan-04,13.34,14.5,25
13-Jan-04,13.34,14.38,24
14-Jan-04,13.34,14.26,23
15-Jan-04,13.34,14.14,22
16-Jan-04,13.34,14.02,22
17-Jan-04,13.34,13.9,24
18-Jan-04,13.34,13.9,24
19-Jan-04,13.34,13.78,17
20-Jan-04,13.34,13.66,16
21-Jan-04,13.34,13.66,22
22-Jan-04,13.47,13.54,25
23-Jan-04,13.47,13.42,24
24-Jan-04,13.47,13.42,19
25-Jan-04,13.47,13.3,12
26-Jan-04,13.47,13.06,15
27-Jan-04,13.87,13.18,24
28-Jan-04,13.87,13.3,17
29-Jan-04,13.87,13.18,24
30-Jan-04,13.87,13.06,22
31-Jan-04,13.87,13.06,15
1-Feb-04,13.87,12.82,20
2-Feb-04,15.07,12.94,21
3-Feb-04,15.2,14.02,14
4-Feb-04,15.2,14.14,11
5-Feb-04,15.2,14.14,15
6-Feb-04,15.34,14.14,22
